วันที่,เลขที่ใบเสร็จ,ประเภทใบเสร็จ,ประเภท,รหัสSKUสินค้า,รายการ,ตัวแปร,ปรับเปลี่ยนการใช้งาน,จำนวน,ยอดขายรวม,ส่วนลด,ยอดขายสุทธิ,ต้นทุนของสินค้า,กำไรรวม,ภาษี,ระบบขายหน้าร้าน,ร้านค้า,ชื่อแคชเชียร์,ชื่อลูกค้า,รายชื่อติดต่อลูกค้า,ความคิดเห็น,สถานะ
19/9/20 13:18,1-7877,ลดราคา,ผักผล,10127,มะละกอดิบ  ลูกละ,,,1.000,25.00,0.00,25.00,0.00,25.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 13:18,1-7877,ลดราคา,ผักผล,10134,มะเขือเปราะ,,,0.480,28.80,0.00,28.80,0.00,28.80,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 13:18,1-7877,ลดราคา,ผักผล,10130,มะเขือยาว,,,0.500,30.00,0.00,30.00,0.00,30.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 13:18,1-7877,ลดราคา,ของกิน,PD00029-1,ถั่วเหลือง 0.5 กก,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 13:18,1-7877,ลดราคา,ของกิน,PD00097-1,ถั่วคั่วทราย,,,3.000,135.00,0.00,135.00,0.00,135.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 13:18,1-7877,ลดราคา,ของกิน,PD00060-1,ถั่วเขียว 0.5 กก,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 13:18,1-7877,ลดราคา,ของกิน,10038,กุนเชียงปลา,,,1.000,145.00,0.00,145.00,0.00,145.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:36,1-7876,ลดราคา,ผักผล,10111,พริกขี้หนู,,,0.050,12.00,0.00,12.00,0.00,12.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:35,1-7875,ลดราคา,ผักใบ,10168,ใบเหลียง,,,2.000,80.00,0.00,80.00,0.00,80.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:34,1-7874,ลดราคา,ผักใบ,10168,ใบเหลียง,,,1.000,40.00,0.00,40.00,0.00,40.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:12,1-7873,ลดราคา,ผักผล,10072,ข้าวโพดข้าวเหนียว,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:12,1-7873,ลดราคา,ผักผล,10137,มันเทศ,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:12,1-7873,ลดราคา,ผักผล,10111,พริกขี้หนู,,,0.300,72.00,0.00,72.00,0.00,72.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:12,1-7873,ลดราคา,ผักใบ,10079,ชายา,,,0.390,46.80,0.00,46.80,0.00,46.80,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:12,1-7873,ลดราคา,ผักใบ,10076,จิงจูฉ่าย,,,0.100,12.00,0.00,12.00,0.00,12.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:12,1-7873,ลดราคา,ผักใบ,10103,ผักปลัง,,,0.500,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:12,1-7873,ลดราคา,ผักผล,10158,แตงกวา,,,0.350,21.00,0.00,21.00,0.00,21.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:12,1-7873,ลดราคา,ผลไม้,10021,มะม่วงR2E2,,,1.000,70.00,0.00,70.00,0.00,70.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:12,1-7873,ลดราคา,ผักผล,10115,ฟักทอง,,,3.200,192.00,0.00,192.00,0.00,192.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:12,1-7873,ลดราคา,ของกิน,PD00060-1,ถั่วเขียว 0.5 กก,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:12,1-7873,ลดราคา,ของกิน,PD00056-1,ถั่วลิสง 0.5 กก,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:01,1-7872,ลดราคา,ผักผล,10008,กระเทียม,,,0.270,59.40,0.00,59.40,0.00,59.40,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:01,1-7872,ลดราคา,ผักผล,10149,หอมใหญ่,,,0.300,36.00,0.00,36.00,0.00,36.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:01,1-7872,ลดราคา,ของกิน,PD00056-1,ถั่วลิสง 0.5 กก,,,4.000,240.00,0.00,240.00,0.00,240.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:01,1-7872,ลดราคา,ผลไม้,10109,ฝรั่ง,,,0.900,54.00,0.00,54.00,0.00,54.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:01,1-7872,ลดราคา,ผักผล,10121,มะนาว,,,0.150,9.00,0.00,9.00,0.00,9.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:01,1-7872,ลดราคา,ข้าวสาร,PD00003-1,ข้าวกล้อง 5 กก,,,1.000,265.00,0.00,265.00,0.00,265.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 12:01,1-7872,ลดราคา,ผักใบ,10074,คะน้า,,,0.160,19.20,0.00,19.20,0.00,19.20,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/9/20 10:31,1-7871,ลดราคา,ผักใบ,10076,จิงจูฉ่าย,,,1.000,120.00,0.00,120.00,0.00,120.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
